transaction_id,company_id,supplier_id,category,amount,transaction_date,payment_type,region
2960,4,3,Operations,394.25,2024-04-20,Corporate Card,APAC
2961,10,1,SaaS,202.17,2024-10-14,Corporate Card,APAC
2962,6,9,Travel,210.5,2024-07-13,Virtual Card,APAC
2963,18,9,Travel,353.71,2024-05-06,Corporate Card,APAC
2964,8,2,Travel,695.6,2024-06-21,Corporate Card,APAC
2965,15,1,Operations,419.99,2024-12-05,Corporate Card,APAC
2966,17,4,Travel,187.9,2024-02-22,Corporate Card,APAC
2967,8,5,SaaS,180.05,2024-03-31,Virtual Card,APAC
2968,11,13,Travel,606.19,2024-06-26,Corporate Card,APAC
2969,8,4,Logistics,289.43,2024-02-18,Virtual Card,APAC
2970,18,8,Operations,2194.22,2024-03-14,Virtual Card,APAC
2971,13,5,Travel,168.65,2024-01-07,Corporate Card,APAC
2972,16,7,Travel,630.12,2024-11-07,Corporate Card,APAC
2973,5,7,Travel,226.23,2024-04-12,Corporate Card,APAC
2974,11,4,IT Hardware,325.7,2024-12-07,Corporate Card,APAC
2975,6,6,Operations,289.75,2024-06-17,Virtual Card,APAC
2976,16,3,SaaS,297.24,2024-09-03,Corporate Card,APAC
2977,11,18,IT Hardware,455.89,2024-08-24,Corporate Card,APAC
2978,2,1,SaaS,339.64,2024-01-17,Corporate Card,APAC
2979,9,1,Travel,400.61,2024-02-25,Corporate Card,APAC
2980,4,8,Operations,274.11,2024-05-01,Corporate Card,APAC
2981,13,10,Travel,287.58,2024-11-24,Corporate Card,APAC
2982,16,4,Operations,538.68,2024-10-23,Virtual Card,APAC
2983,18,9,IT Hardware,259.69,2024-01-03,Corporate Card,APAC
2984,9,7,Operations,414.16,2024-07-13,Corporate Card,APAC
2985,15,16,Travel,418.87,2024-12-19,Corporate Card,APAC
2986,9,12,IT Hardware,701.5,2024-07-04,Corporate Card,APAC
2987,18,12,SaaS,209.25,2024-08-18,Corporate Card,APAC
2988,5,6,SaaS,854.69,2024-03-06,Virtual Card,APAC
2989,7,5,Logistics,104.94,2024-10-03,Virtual Card,APAC
2990,18,7,IT Hardware,436.92,2024-03-25,Virtual Card,APAC
2991,11,9,IT Hardware,360.48,2024-04-30,Corporate Card,APAC
2992,4,7,Travel,167.82,2024-02-15,Corporate Card,APAC
2993,12,7,Travel,500.08,2024-07-03,Virtual Card,APAC
2994,17,4,Logistics,385.27,2024-02-20,Corporate Card,APAC
2995,20,1,Travel,419.4,2024-09-04,Corporate Card,APAC
2996,14,5,SaaS,109.05,2024-05-30,Corporate Card,APAC
2997,1,14,SaaS,399.31,2024-08-14,Virtual Card,APAC
2998,4,7,Travel,323.34,2024-10-03,Corporate Card,APAC
2999,18,2,IT Hardware,320.23,2024-03-29,Virtual Card,APAC
3000,6,9,Travel,309.08,2024-01-17,Virtual Card,APAC
3001,12,16,IT Hardware,362.12,2024-01-10,Corporate Card,APAC
3002,7,8,Operations,197.74,2024-05-09,Corporate Card,APAC
3003,4,21,IT Hardware,251.47,2024-03-31,Corporate Card,APAC
3004,15,12,Travel,362.92,2024-04-12,Corporate Card,APAC
3005,5,14,Logistics,349.53,2024-09-01,Corporate Card,APAC
3006,20,1,IT Hardware,492.8,2024-08-10,Corporate Card,APAC
3007,3,6,Operations,122.84,2024-09-05,Corporate Card,APAC
3008,12,4,Travel,319.77,2024-08-13,Corporate Card,APAC
3009,11,13,Travel,447.85,2024-08-04,Corporate Card,APAC
3010,14,11,Travel,93.57,2024-10-07,Virtual Card,APAC
3011,19,14,Travel,191.41,2024-11-21,Corporate Card,APAC
3012,12,7,Logistics,629.78,2024-06-01,Corporate Card,APAC
3013,2,13,SaaS,100.93,2024-08-25,Corporate Card,APAC
3014,14,5,Travel,363.97,2024-07-24,Virtual Card,APAC
3015,20,6,IT Hardware,679.43,2024-03-20,Corporate Card,APAC
3016,11,8,SaaS,226.7,2024-08-27,Corporate Card,APAC
3017,15,3,Logistics,168.38,2024-07-17,Virtual Card,APAC
3018,1,2,Travel,830.09,2024-10-02,Virtual Card,APAC
3019,14,6,Operations,127.62,2024-01-02,Virtual Card,APAC
3020,10,19,SaaS,221.66,2024-06-19,Corporate Card,APAC
3021,1,7,SaaS,190.05,2024-04-11,Corporate Card,APAC
3022,13,5,SaaS,183.86,2024-02-23,Corporate Card,APAC
3023,1,10,Operations,163.92,2024-05-21,Corporate Card,APAC
3024,11,8,Logistics,519.3,2024-12-19,Corporate Card,APAC
3025,4,1,Operations,545.07,2024-11-14,Corporate Card,APAC
3026,14,1,Travel,394.31,2024-01-12,Corporate Card,APAC
3027,10,11,IT Hardware,1414.79,2024-10-01,Corporate Card,APAC
3028,4,9,Travel,348.78,2024-12-28,Corporate Card,APAC
3029,8,6,SaaS,130.14,2024-12-09,Corporate Card,APAC
3030,9,7,Logistics,758.77,2024-12-17,Corporate Card,APAC
3031,3,10,Travel,312.56,2024-11-22,Corporate Card,APAC
3032,20,3,Travel,286.68,2024-07-30,Corporate Card,APAC
3033,17,8,Travel,407.04,2024-05-21,Corporate Card,APAC
3034,5,7,IT Hardware,485.34,2024-07-25,Virtual Card,APAC
3035,6,2,SaaS,489.36,2024-04-11,Virtual Card,APAC
3036,19,2,SaaS,125.78,2024-05-10,Virtual Card,APAC
3037,6,3,SaaS,277.94,2024-04-13,Virtual Card,APAC
3038,8,3,SaaS,250.15,2024-11-23,Corporate Card,APAC
3039,14,4,IT Hardware,182.51,2024-09-10,Corporate Card,APAC
3040,13,20,Travel,119.22,2024-12-03,Corporate Card,APAC
3041,20,3,Travel,570.85,2024-11-27,Corporate Card,APAC
3042,14,14,IT Hardware,489.03,2024-04-22,Virtual Card,APAC
3043,12,4,SaaS,194.63,2024-07-06,Virtual Card,APAC
3044,12,7,SaaS,1007.87,2024-11-28,Virtual Card,APAC
3045,8,7,Operations,584.02,2024-08-23,Corporate Card,APAC
3046,17,4,Travel,200.16,2024-08-01,Corporate Card,APAC
3047,7,3,Travel,264.66,2024-09-14,Virtual Card,APAC
3048,13,7,Operations,279.05,2024-11-09,Corporate Card,APAC
3049,9,4,Logistics,326.31,2024-04-13,Corporate Card,APAC
3050,7,4,SaaS,272.83,2024-02-01,Corporate Card,APAC
3051,19,6,Operations,422.47,2024-01-10,Corporate Card,APAC
3052,8,9,Travel,654.67,2024-11-08,Corporate Card,APAC
3053,5,9,Operations,188.58,2024-04-05,Corporate Card,APAC
3054,14,4,Operations,288.16,2024-01-03,Corporate Card,APAC
3055,6,19,Operations,328.5,2024-12-29,Corporate Card,APAC
3056,2,9,Logistics,180.02,2024-08-12,Virtual Card,APAC
3057,3,9,Operations,590.76,2024-09-14,Corporate Card,APAC
3058,1,10,Travel,527.91,2024-02-01,Corporate Card,APAC
3059,7,5,Travel,278.89,2024-05-27,Corporate Card,APAC
3060,6,5,IT Hardware,464.21,2024-06-25,Corporate Card,APAC
3061,15,1,Travel,405.44,2024-08-02,Corporate Card,APAC
3062,11,7,Logistics,409.25,2024-07-31,Corporate Card,APAC
3063,19,14,IT Hardware,415.82,2024-07-24,Corporate Card,APAC
3064,17,5,SaaS,669.18,2024-10-18,Corporate Card,APAC
3065,5,10,IT Hardware,604.5,2024-02-10,Virtual Card,APAC
3066,15,15,Operations,717.24,2024-09-16,Corporate Card,APAC
3067,17,13,Operations,513.92,2024-03-28,Virtual Card,APAC
3068,3,1,Travel,1058.11,2024-04-22,Virtual Card,APAC
3069,3,8,SaaS,2264.97,2024-05-03,Virtual Card,APAC
3070,9,3,Operations,481.93,2024-09-05,Corporate Card,APAC
3071,10,8,Travel,509.29,2024-09-11,Corporate Card,APAC
3072,15,10,Travel,357.88,2024-05-08,Virtual Card,APAC
3073,17,4,Operations,1562.59,2024-04-04,Corporate Card,APAC
3074,19,10,Operations,459.97,2024-07-04,Corporate Card,APAC
3075,8,13,IT Hardware,319.99,2024-02-21,Corporate Card,APAC
3076,15,5,Travel,257.65,2024-12-19,Virtual Card,APAC
3077,16,9,Travel,449.38,2024-12-02,Virtual Card,APAC
3078,3,13,IT Hardware,858.52,2024-11-15,Virtual Card,APAC
3079,19,1,IT Hardware,252.34,2024-11-02,Corporate Card,APAC
3080,12,3,Logistics,233.69,2024-07-25,Corporate Card,APAC
3081,4,5,Travel,579.1,2024-11-01,Virtual Card,APAC
3082,9,5,Logistics,243.22,2024-03-06,Corporate Card,APAC
3083,15,2,Logistics,370.22,2024-10-30,Corporate Card,APAC
3084,20,8,SaaS,338.91,2024-07-20,Virtual Card,APAC
3085,1,15,Travel,516.39,2024-07-30,Corporate Card,APAC
3086,20,9,SaaS,284.5,2024-06-30,Virtual Card,APAC
3087,10,6,Operations,321.62,2024-02-22,Corporate Card,APAC
3088,13,3,Logistics,739.9,2024-07-09,Corporate Card,APAC
3089,11,6,Travel,442.06,2024-05-21,Corporate Card,APAC
3090,7,7,SaaS,175.38,2024-07-29,Corporate Card,APAC
3091,2,10,Travel,263.34,2024-09-04,Corporate Card,APAC
3092,8,12,Operations,398.78,2024-04-02,Corporate Card,APAC
3093,11,8,Travel,169.09,2024-05-01,Virtual Card,APAC
3094,16,4,Travel,301.07,2024-08-20,Corporate Card,APAC
3095,2,8,Operations,2184.2,2024-02-15,Corporate Card,APAC
3096,16,1,Operations,538.46,2024-06-23,Corporate Card,APAC
3097,17,2,Logistics,301.73,2024-11-21,Corporate Card,APAC
3098,16,5,Operations,371.23,2024-11-17,Corporate Card,APAC
3099,14,5,Logistics,298.29,2024-05-27,Corporate Card,APAC
3100,13,9,IT Hardware,594.2,2024-02-19,Corporate Card,APAC
3101,3,1,Operations,614.66,2024-03-23,Corporate Card,APAC
3102,3,4,Operations,757.27,2024-08-08,Virtual Card,APAC
3103,2,5,Operations,493.62,2024-07-23,Corporate Card,APAC
3104,8,11,IT Hardware,617.79,2024-09-11,Corporate Card,APAC
3105,11,16,Travel,532.39,2024-11-06,Corporate Card,APAC
3106,19,9,Travel,183.01,2024-11-18,Corporate Card,APAC
3107,3,8,Operations,287.41,2024-06-20,Corporate Card,APAC
3108,9,7,Travel,174.98,2024-10-09,Corporate Card,APAC
3109,18,5,SaaS,295.88,2024-02-12,Corporate Card,APAC
3110,6,6,SaaS,292.96,2024-06-24,Corporate Card,APAC
3111,17,10,Travel,270.57,2024-09-23,Virtual Card,APAC
3112,3,13,Operations,1235.54,2024-06-06,Corporate Card,APAC
3113,11,8,IT Hardware,198.19,2024-07-15,Virtual Card,APAC
3114,5,9,SaaS,241.0,2024-03-28,Virtual Card,APAC
3115,20,8,SaaS,276.18,2024-03-13,Corporate Card,APAC
3116,17,6,Logistics,316.58,2024-09-11,Corporate Card,APAC
3117,1,4,SaaS,358.12,2024-01-10,Corporate Card,APAC
3118,19,8,Travel,357.65,2024-06-03,Virtual Card,APAC
3119,2,7,Travel,813.32,2024-07-09,Corporate Card,APAC
3120,4,9,Travel,677.62,2024-03-16,Corporate Card,APAC
3121,16,7,Travel,318.61,2024-05-20,Virtual Card,APAC
3122,19,3,Travel,263.9,2024-06-22,Corporate Card,APAC
3123,14,2,Travel,440.35,2024-01-22,Virtual Card,APAC
3124,17,5,IT Hardware,827.69,2024-02-27,Corporate Card,APAC
3125,9,1,Operations,784.63,2024-01-30,Corporate Card,APAC
3126,9,8,SaaS,227.49,2024-04-06,Virtual Card,APAC
3127,19,9,Logistics,594.08,2024-11-15,Corporate Card,APAC
3128,16,10,SaaS,262.34,2024-01-31,Corporate Card,APAC
3129,11,6,IT Hardware,1105.69,2024-07-14,Corporate Card,APAC
3130,15,4,Logistics,370.25,2024-03-28,Corporate Card,APAC
3131,10,2,SaaS,494.58,2024-06-02,Corporate Card,APAC
3132,10,9,Travel,272.3,2024-03-14,Corporate Card,APAC
3133,18,3,Travel,467.21,2024-11-09,Virtual Card,APAC
3134,11,10,Operations,1122.1,2024-09-21,Corporate Card,APAC
3135,14,18,Operations,533.9,2024-12-27,Virtual Card,APAC
3136,1,11,Travel,640.68,2024-09-13,Corporate Card,APAC
3137,7,3,SaaS,765.91,2024-10-27,Corporate Card,APAC
3138,10,3,Operations,506.43,2024-12-28,Corporate Card,APAC
3139,15,6,IT Hardware,264.49,2024-11-11,Virtual Card,APAC
3140,19,3,IT Hardware,534.7,2024-09-08,Corporate Card,APAC
3141,4,4,Operations,551.35,2024-07-06,Corporate Card,APAC
3142,13,1,Travel,173.04,2024-10-10,Corporate Card,APAC
3143,17,5,Travel,336.79,2024-10-20,Corporate Card,APAC
3144,15,5,SaaS,772.18,2024-10-19,Corporate Card,APAC
3145,19,10,Operations,141.71,2024-06-11,Corporate Card,APAC
3146,4,3,Travel,277.7,2024-08-07,Corporate Card,APAC
3147,20,4,Operations,319.42,2024-06-26,Corporate Card,APAC
3148,5,8,Logistics,799.11,2024-03-26,Virtual Card,APAC
3149,7,1,Logistics,297.74,2024-11-08,Virtual Card,APAC
3150,9,9,Travel,403.23,2024-04-19,Corporate Card,APAC
3151,4,12,Travel,1071.59,2024-07-24,Corporate Card,APAC
3152,18,6,Travel,624.91,2024-01-04,Corporate Card,APAC
3153,5,10,Operations,296.4,2024-06-23,Corporate Card,APAC
3154,14,15,Travel,735.62,2024-09-08,Corporate Card,APAC
3155,8,15,Operations,633.92,2024-06-21,Corporate Card,APAC
3156,4,15,Logistics,205.35,2024-06-29,Virtual Card,APAC
3157,10,5,SaaS,489.57,2024-07-27,Corporate Card,APAC
3158,11,15,Operations,474.45,2024-04-05,Corporate Card,APAC
3159,3,10,Travel,510.26,2024-05-07,Virtual Card,APAC
3160,8,11,Logistics,251.6,2024-09-19,Corporate Card,APAC
3161,11,9,SaaS,692.69,2024-11-01,Corporate Card,APAC
3162,1,3,SaaS,896.47,2024-03-29,Virtual Card,APAC
3163,14,2,SaaS,281.19,2024-08-11,Corporate Card,APAC
3164,20,8,SaaS,315.58,2024-06-15,Corporate Card,APAC
3165,8,8,Logistics,1089.93,2024-12-13,Corporate Card,APAC
3166,13,10,Operations,624.15,2024-09-26,Virtual Card,APAC
3167,14,3,Travel,244.92,2024-02-28,Corporate Card,APAC
3168,13,10,SaaS,342.35,2024-03-17,Corporate Card,APAC
3169,17,12,Travel,185.47,2024-05-22,Corporate Card,APAC
3170,4,3,Travel,267.41,2024-02-03,Corporate Card,APAC
3171,5,5,SaaS,385.59,2024-09-08,Corporate Card,APAC
3172,3,7,Operations,316.91,2024-03-22,Corporate Card,APAC
3173,1,6,Travel,251.94,2024-11-12,Corporate Card,APAC
3174,15,3,Travel,399.8,2024-01-17,Virtual Card,APAC
3175,3,6,Logistics,123.83,2024-10-21,Corporate Card,APAC
3176,7,6,IT Hardware,412.61,2024-06-07,Corporate Card,APAC
3177,2,9,Travel,576.43,2024-07-19,Corporate Card,APAC
3178,5,10,Travel,566.91,2024-02-25,Virtual Card,APAC
3179,18,6,SaaS,923.48,2024-12-22,Virtual Card,APAC
3180,6,6,Travel,523.41,2024-09-19,Corporate Card,APAC
3181,15,7,IT Hardware,329.79,2024-01-05,Corporate Card,APAC
3182,14,9,Travel,431.37,2024-02-19,Corporate Card,APAC
3183,18,12,SaaS,1394.42,2024-01-09,Corporate Card,APAC
3184,15,2,Operations,548.61,2024-10-26,Corporate Card,APAC
3185,15,4,SaaS,379.73,2024-09-20,Corporate Card,APAC
3186,4,8,IT Hardware,381.72,2024-04-12,Corporate Card,APAC
3187,13,4,SaaS,807.52,2024-05-08,Corporate Card,APAC
3188,10,4,Travel,381.26,2024-03-30,Corporate Card,APAC
3189,20,5,Operations,149.7,2024-04-27,Corporate Card,APAC
3190,1,1,IT Hardware,336.44,2024-09-16,Corporate Card,APAC
3191,7,7,Operations,404.41,2024-01-29,Corporate Card,APAC
3192,4,5,SaaS,95.2,2024-04-22,Corporate Card,APAC
3193,15,1,IT Hardware,1357.2,2024-10-19,Corporate Card,APAC
3194,6,7,SaaS,876.94,2024-06-01,Corporate Card,APAC
3195,2,4,Travel,551.0,2024-06-30,Corporate Card,APAC
3196,16,4,Travel,217.87,2024-10-21,Virtual Card,APAC
3197,12,6,IT Hardware,355.41,2024-04-19,Virtual Card,APAC
3198,17,11,Travel,1101.36,2024-09-05,Virtual Card,APAC
3199,19,3,Operations,705.85,2024-08-26,Corporate Card,APAC
3200,4,1,IT Hardware,145.1,2024-02-14,Corporate Card,APAC
3201,10,9,Travel,539.52,2024-12-30,Virtual Card,APAC
3202,19,8,Travel,120.99,2024-07-01,Corporate Card,APAC
3203,8,13,SaaS,320.39,2024-05-20,Corporate Card,APAC
3204,1,8,IT Hardware,227.14,2024-01-17,Corporate Card,APAC
3205,10,6,IT Hardware,281.56,2024-12-18,Corporate Card,APAC
3206,8,7,Operations,523.19,2024-04-06,Corporate Card,APAC
3207,5,1,Travel,488.37,2024-08-05,Virtual Card,APAC
3208,14,21,SaaS,85.25,2024-11-23,Virtual Card,APAC
3209,9,9,Travel,219.27,2024-06-03,Corporate Card,APAC
3210,7,2,SaaS,628.84,2024-07-05,Corporate Card,APAC
3211,7,7,Operations,342.38,2024-01-01,Virtual Card,APAC
3212,13,6,Travel,277.6,2024-07-01,Corporate Card,APAC
3213,9,8,SaaS,417.44,2024-03-30,Virtual Card,APAC
3214,7,10,Travel,348.11,2024-05-07,Corporate Card,APAC
3215,13,8,Travel,298.77,2024-08-09,Corporate Card,APAC
3216,4,11,IT Hardware,592.12,2024-12-20,Corporate Card,APAC
3217,17,13,SaaS,247.21,2024-11-07,Virtual Card,APAC
3218,15,9,Travel,2109.1,2024-01-05,Corporate Card,APAC
3219,18,4,SaaS,375.2,2024-11-18,Corporate Card,APAC
3220,1,12,Logistics,722.21,2024-07-29,Corporate Card,APAC
3221,1,10,SaaS,336.51,2024-10-23,Corporate Card,APAC
3222,19,6,Travel,171.31,2024-09-22,Corporate Card,APAC
3223,12,15,SaaS,1849.43,2024-10-01,Virtual Card,APAC
3224,17,1,Logistics,477.89,2024-09-09,Virtual Card,APAC
3225,19,8,Operations,228.82,2024-07-12,Corporate Card,APAC
3226,4,10,IT Hardware,252.14,2024-11-17,Corporate Card,APAC
3227,6,4,Operations,505.23,2024-10-25,Virtual Card,APAC
3228,8,3,Travel,283.73,2024-07-30,Corporate Card,APAC
3229,12,16,Travel,337.02,2024-06-22,Corporate Card,APAC
3230,7,10,SaaS,896.02,2024-12-18,Corporate Card,APAC
3231,15,7,Travel,356.45,2024-08-23,Corporate Card,APAC
3232,11,8,IT Hardware,860.2,2024-02-18,Virtual Card,APAC
3233,16,7,Travel,340.8,2024-06-27,Corporate Card,APAC
3234,17,4,SaaS,258.76,2024-06-22,Corporate Card,APAC
3235,15,19,IT Hardware,352.66,2024-01-01,Corporate Card,APAC
3236,11,7,Operations,504.68,2024-03-18,Virtual Card,APAC
3237,3,6,Travel,311.73,2024-10-11,Corporate Card,APAC
3238,10,2,Travel,478.52,2024-06-02,Corporate Card,APAC
3239,3,3,IT Hardware,364.62,2024-11-17,Virtual Card,APAC
3240,10,13,Travel,390.53,2024-01-13,Corporate Card,APAC
3241,19,2,Travel,858.67,2024-11-09,Corporate Card,APAC
3242,9,7,SaaS,263.79,2024-04-07,Corporate Card,APAC
3243,13,6,Operations,376.8,2024-01-02,Corporate Card,APAC
3244,1,15,Operations,534.3,2024-03-20,Virtual Card,APAC
3245,10,11,IT Hardware,796.75,2024-04-02,Virtual Card,APAC
3246,3,2,Operations,206.98,2024-07-01,Corporate Card,APAC
3247,11,10,Travel,286.87,2024-05-25,Corporate Card,APAC
3248,20,1,IT Hardware,591.02,2024-04-22,Corporate Card,APAC
3249,6,9,IT Hardware,574.7,2024-03-29,Virtual Card,APAC
3250,18,10,SaaS,530.82,2024-05-19,Corporate Card,APAC
3251,15,10,Travel,299.43,2024-07-09,Corporate Card,APAC
3252,3,4,Logistics,839.55,2024-03-19,Corporate Card,APAC
3253,16,14,IT Hardware,782.47,2024-08-26,Corporate Card,APAC
3254,5,20,Logistics,325.91,2024-07-13,Corporate Card,APAC
3255,14,22,Travel,529.74,2024-08-26,Corporate Card,APAC
3256,16,2,Travel,224.13,2024-12-07,Corporate Card,APAC
3257,16,8,Logistics,675.3,2024-04-25,Corporate Card,APAC
3258,12,3,IT Hardware,529.58,2024-10-17,Corporate Card,APAC
3259,5,7,Logistics,175.9,2024-11-18,Virtual Card,APAC
3260,19,10,Travel,184.85,2024-09-18,Corporate Card,APAC
3261,3,10,Logistics,401.46,2024-01-24,Virtual Card,APAC
3262,16,7,Travel,226.21,2024-07-13,Corporate Card,APAC
3263,6,10,SaaS,308.27,2024-07-03,Corporate Card,APAC
3264,10,3,SaaS,1170.98,2024-05-03,Corporate Card,APAC
3265,1,10,Travel,142.1,2024-04-14,Corporate Card,APAC
3266,14,8,Logistics,244.14,2024-05-27,Virtual Card,APAC
3267,4,8,Travel,1228.37,2024-06-19,Corporate Card,APAC
3268,4,1,SaaS,188.72,2024-05-15,Corporate Card,APAC
3269,8,17,SaaS,593.46,2024-07-30,Corporate Card,APAC
3270,6,14,SaaS,273.77,2024-07-15,Corporate Card,APAC
3271,7,3,SaaS,509.28,2024-04-01,Corporate Card,APAC
3272,17,5,Travel,501.2,2024-03-24,Virtual Card,APAC
3273,3,6,IT Hardware,267.11,2024-11-07,Virtual Card,APAC
3274,12,5,Travel,636.35,2024-09-18,Corporate Card,APAC
3275,3,5,SaaS,1208.14,2024-03-03,Virtual Card,APAC
3276,5,2,Travel,281.01,2024-10-06,Corporate Card,APAC
3277,12,19,Travel,403.27,2024-02-17,Corporate Card,APAC
3278,6,5,SaaS,263.75,2024-01-09,Corporate Card,APAC
3279,11,1,Operations,214.66,2024-03-20,Virtual Card,APAC
3280,10,2,Travel,494.65,2024-01-09,Corporate Card,APAC
3281,15,13,Operations,813.14,2024-02-23,Corporate Card,APAC
3282,14,14,SaaS,933.52,2024-03-11,Corporate Card,APAC
3283,8,5,SaaS,253.55,2024-02-20,Corporate Card,APAC
3284,4,7,SaaS,259.36,2024-03-18,Corporate Card,APAC
3285,1,2,Travel,200.77,2024-07-23,Corporate Card,APAC
3286,17,22,SaaS,502.48,2024-03-05,Virtual Card,APAC
3287,14,7,Operations,232.3,2024-12-29,Virtual Card,APAC
3288,4,8,Operations,207.35,2024-08-14,Corporate Card,APAC
3289,3,10,IT Hardware,340.83,2024-01-07,Corporate Card,APAC
3290,13,3,IT Hardware,162.77,2024-08-06,Corporate Card,APAC
3291,19,15,IT Hardware,416.52,2024-05-27,Corporate Card,APAC
3292,4,14,Travel,453.95,2024-05-19,Corporate Card,APAC
3293,8,6,Operations,430.84,2024-06-07,Corporate Card,APAC
3294,11,9,Travel,251.66,2024-12-29,Virtual Card,APAC
3295,5,4,Travel,1990.46,2024-03-28,Corporate Card,APAC
3296,20,12,SaaS,1293.34,2024-12-28,Corporate Card,APAC
3297,11,8,SaaS,146.63,2024-05-18,Virtual Card,APAC
3298,6,3,Operations,590.97,2024-11-14,Corporate Card,APAC
3299,6,9,Operations,233.21,2024-08-19,Virtual Card,APAC
3300,4,11,SaaS,463.54,2024-05-18,Virtual Card,APAC
3301,13,6,SaaS,375.23,2024-05-08,Corporate Card,APAC
3302,4,11,Operations,359.05,2024-11-17,Corporate Card,APAC
3303,16,15,SaaS,212.95,2024-06-30,Corporate Card,APAC
3304,1,7,Operations,301.97,2024-02-09,Corporate Card,APAC
3305,7,3,SaaS,1291.59,2024-03-03,Corporate Card,APAC
3306,2,12,IT Hardware,565.09,2024-05-26,Corporate Card,APAC
3307,15,3,Travel,366.1,2024-01-18,Corporate Card,APAC
3308,17,9,Operations,139.65,2024-05-07,Virtual Card,APAC
3309,2,4,SaaS,827.96,2024-04-02,Corporate Card,APAC
3310,4,2,Logistics,299.15,2024-07-11,Corporate Card,APAC
3311,11,9,Travel,377.04,2024-08-25,Corporate Card,APAC
3312,13,5,Travel,350.65,2024-11-08,Virtual Card,APAC
3313,2,1,IT Hardware,322.95,2024-03-09,Corporate Card,APAC
3314,11,10,Logistics,814.12,2024-08-31,Corporate Card,APAC
3315,5,10,Travel,459.27,2024-11-20,Corporate Card,APAC
3316,4,8,SaaS,487.81,2024-03-12,Corporate Card,APAC
3317,11,3,Operations,295.52,2024-12-06,Corporate Card,APAC
3318,6,2,SaaS,616.77,2024-04-08,Virtual Card,APAC
3319,16,6,Operations,393.99,2024-04-29,Virtual Card,APAC
3320,8,6,Operations,624.05,2024-10-23,Corporate Card,APAC
3321,11,9,Travel,296.1,2024-02-18,Corporate Card,APAC
3322,20,8,Logistics,120.66,2024-04-06,Corporate Card,APAC
3323,2,12,IT Hardware,601.17,2024-09-25,Virtual Card,APAC
3324,16,12,IT Hardware,581.67,2024-06-10,Corporate Card,APAC
3325,15,11,IT Hardware,398.16,2024-09-28,Virtual Card,APAC
3326,4,5,Travel,1253.43,2024-08-17,Virtual Card,APAC
3327,18,5,SaaS,667.53,2024-12-18,Corporate Card,APAC
3328,5,16,Logistics,418.72,2024-11-08,Corporate Card,APAC
3329,1,9,Travel,880.29,2024-03-20,Virtual Card,APAC
3330,7,8,Logistics,688.44,2024-11-07,Corporate Card,APAC
3331,1,5,SaaS,263.59,2024-10-04,Virtual Card,APAC
3332,4,4,Logistics,275.44,2024-07-02,Virtual Card,APAC
3333,18,10,Operations,74.58,2024-12-23,Corporate Card,APAC
3334,5,12,Travel,811.01,2024-03-21,Corporate Card,APAC
3335,7,9,Travel,641.2,2024-02-15,Corporate Card,APAC
3336,11,10,Travel,665.88,2024-10-15,Corporate Card,APAC
3337,4,14,SaaS,189.77,2024-12-03,Corporate Card,APAC
3338,7,10,Travel,926.16,2024-12-15,Virtual Card,APAC
3339,3,4,Operations,455.67,2024-12-14,Corporate Card,APAC
3340,4,3,IT Hardware,139.28,2024-12-30,Virtual Card,APAC
3341,8,3,Logistics,345.0,2024-09-13,Corporate Card,APAC
3342,14,5,Travel,407.59,2024-09-02,Corporate Card,APAC
3343,8,10,SaaS,316.4,2024-11-12,Corporate Card,APAC
3344,8,2,SaaS,271.05,2024-12-16,Virtual Card,APAC
3345,3,2,SaaS,1106.1,2024-07-14,Corporate Card,APAC
3346,3,9,Travel,812.9,2024-03-10,Corporate Card,APAC
3347,19,3,Logistics,319.42,2024-08-08,Corporate Card,APAC
3348,3,3,Logistics,348.14,2024-01-05,Virtual Card,APAC
3349,14,14,Operations,396.82,2024-05-08,Corporate Card,APAC
3350,13,20,Travel,585.84,2024-06-13,Virtual Card,APAC
3351,6,7,IT Hardware,177.02,2024-08-27,Corporate Card,APAC
3352,3,6,IT Hardware,217.39,2024-03-30,Corporate Card,APAC
3353,20,1,SaaS,375.24,2024-08-22,Corporate Card,APAC
3354,20,11,Logistics,473.92,2024-06-01,Corporate Card,APAC
3355,13,10,SaaS,426.73,2024-12-14,Virtual Card,APAC
3356,1,9,SaaS,219.51,2024-07-09,Corporate Card,APAC
3357,9,3,Travel,95.49,2024-06-11,Corporate Card,APAC
